id,purchase_id,product_name,hsn_code,quantity,price_at_purchase,gst_rate,total_amount
1008,60,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,40,301.24,18.0,12049.6
1009,60,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,49,636.48,18.0,31187.52
1010,60,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,45,270.44,18.0,12169.8
1011,60,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,27,330.12,18.0,8913.24
1012,60,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,22,134.97,18.0,2969.34
1013,60,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),84713010,47,14108.22,18.0,663086.34
1014,60,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,38,678.87,18.0,25797.06
1015,60,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 4",85444220,33,162.69,18.0,5368.77
1016,60,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,40,309.66,18.0,12386.4
1017,60,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",85444220,48,88.12,18.0,4229.76
1018,60,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,33,153.59,18.0,5068.47
1019,60,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,38,254.5,18.0,9671.0
1020,60,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,43,132.32,18.0,5689.76
1021,60,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,23,259.96,18.0,5979.08
1022,60,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,23,307.7,18.0,7077.1
1023,60,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),84713010,24,6237.94,18.0,149710.56
1024,60,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,41,177.73,18.0,7286.93
1025,60,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),84713010,17,12353.05,18.0,210001.85
1026,60,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,84713010,24,11694.88,18.0,280677.12
1027,60,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,28,117.93,18.0,3302.04
1028,60,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,41,306.96,18.0,12585.36
1029,60,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,42,770.95,18.0,32379.9
1030,61,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Chargi",85444220,23,266.59,18.0,6131.57
1031,61,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,32,7178.24,18.0,229703.68
1032,61,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,42,132.32,18.0,5557.44
1033,61,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer Wit",85444220,31,171.95,18.0,5330.45
1034,61,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,16,117.93,18.0,1886.88
1035,61,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,85444220,38,134.7,18.0,5118.6
1036,61,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),84713010,22,6237.94,18.0,137234.68
1037,61,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),84713010,49,10008.34,18.0,490408.66
1038,61,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,19,153.46,18.0,2915.74
1039,61,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,23,170.05,18.0,3911.15
1040,61,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,35,176.93,18.0,6192.55
1041,61,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,16,254.5,18.0,4072.0
1042,61,MI Usb Type-C Cable Smartphone (Black),85444220,34,204.43,18.0,6950.62
1043,61,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,39,263.29,18.0,10268.31
1044,61,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,36,279.35,18.0,10056.6
1045,62,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,41,266.95,18.0,10944.95
1046,62,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Fe,85444220,41,162.36,18.0,6656.76
1047,62,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,17,574.4,18.0,9764.8
1048,62,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,30,517.68,18.0,15530.4
1049,62,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,39,307.7,18.0,12000.3
1050,62,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,33,7178.24,18.0,236881.92
1051,62,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,30,259.0,18.0,7770.0
1052,62,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,27,12464.21,18.0,336533.67
1053,62,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,27,636.48,18.0,17184.96
1054,62,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,39,1038.52,18.0,40502.28
1055,62,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,39,117.93,18.0,4599.27
1056,63,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,15,153.46,18.0,2301.9
1057,63,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 ",85444220,30,309.33,18.0,9279.9
1058,63,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,43,221.25,18.0,9513.75
1059,63,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),84713010,16,10008.34,18.0,160133.44
1060,63,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,32,179.16,18.0,5733.12
1061,63,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,37,429.66,18.0,15897.42
1062,63,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,30,338.19,18.0,10145.7
1063,63,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,17,156.06,18.0,2653.02
1064,63,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,15,9842.22,18.0,147633.3
1065,63,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,27,233.58,18.0,6306.66
1066,63,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,40,360.09,18.0,14403.6
1067,63,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,85444220,22,134.7,18.0,2963.4
1068,63,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer Wit",85444220,15,171.95,18.0,2579.25
1069,63,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),84713010,23,28757.97,18.0,661433.31
1070,63,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,85444220,29,119.99,18.0,3479.71
1071,63,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,22,301.24,18.0,6627.28
1072,63,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,40,134.97,18.0,5398.8
1073,63,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,32,21645.62,18.0,692659.84
1074,63,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",85444220,40,347.81,18.0,13912.4
1075,64,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",85444220,42,195.71,18.0,8219.82
1076,64,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,27,177.73,18.0,4798.71
1077,64,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,23,170.83,18.0,3929.09
1078,64,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,39,881.15,18.0,34364.85
1079,64,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,20,259.0,18.0,5180.0
1080,64,Flix Micro Usb Cable For Smartphone (Black),85444220,20,51.54,18.0,1030.8
1081,64,Tata Sky Universal Remote,84713010,23,204.52,18.0,4703.96
1082,64,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,26,574.4,18.0,14934.4
1083,64,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,28,102.44,18.0,2868.32
1084,64,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,16,221.25,18.0,3540.0
1085,64,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,15,6279.97,18.0,94199.55
1086,64,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,37,233.58,18.0,8642.46
1087,64,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,43,171.72,18.0,7383.96
1088,64,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,21,330.12,18.0,6932.52
1089,64,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,19,822.95,18.0,15636.05
1090,64,Firestick Remote,84713010,43,1259.14,18.0,54143.02
1091,64,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,24,266.95,18.0,6406.8
1092,65,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,15,6279.97,18.0,94199.55
1093,65,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),84713010,33,16743.35,18.0,552530.55
1094,65,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,38,156.06,18.0,5930.28
1095,65,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,17,17718.26,18.0,301210.42
1096,65,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,47,770.95,18.0,36234.65
1097,65,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,50,822.95,18.0,41147.5
1098,65,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,47,636.48,18.0,29914.56
1099,65,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,42,279.35,18.0,11732.7
1100,65,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,21,259.96,18.0,5459.16
1101,65,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,29,102.44,18.0,2970.76
1102,65,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,39,360.09,18.0,14043.51
1103,65,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",85444220,26,176.06,18.0,4577.56
1104,65,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,44,263.29,18.0,11584.76
1105,65,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),84713010,43,29341.61,18.0,1261689.23
1106,65,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),84713010,47,23913.02,18.0,1123911.94
1107,65,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,15,23642.17,18.0,354632.55
1108,65,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,35,295.14,18.0,10329.9
1109,66,MI Usb Type-C Cable Smartphone (Black),85444220,42,204.43,18.0,8586.06
1110,66,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,29,102.44,18.0,2970.76
1111,66,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",85444220,34,220.11,18.0,7483.74
1112,66,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,22,156.06,18.0,3433.32
1113,66,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,30,254.5,18.0,7635.0
1114,66,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",84713010,19,1418.39,18.0,26949.41
1115,66,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,37,937.01,18.0,34669.37
1116,66,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),84713010,29,14108.22,18.0,409138.38
1117,66,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3",85444220,38,287.31,18.0,10917.78
1118,66,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,23,822.98,18.0,18928.54
1119,66,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,36,117.93,18.0,4245.48
1120,66,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",85444220,49,88.12,18.0,4317.88
1121,66,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,46,7178.24,18.0,330199.04
1122,66,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,44,153.59,18.0,6757.96
1123,66,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,25,338.19,18.0,8454.75
1124,66,Firestick Remote,84713010,50,1259.14,18.0,62957.0
1125,66,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,44,178.35,18.0,7847.4
1126,66,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,49,27018.16,18.0,1323889.84
1127,66,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",85444220,27,195.71,18.0,5284.17
1128,66,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,31,309.66,18.0,9599.46
1129,66,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,45,360.09,18.0,16204.05
1130,67,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),84713010,49,10008.34,18.0,490408.66
1131,67,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),84713010,26,6237.94,18.0,162186.44
1132,67,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,47,228.1,18.0,10720.7
1133,67,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,24,153.59,18.0,3686.16
1134,67,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,15,27018.16,18.0,405272.4
1135,67,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,33,429.66,18.0,14178.78
1136,67,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,85444220,16,135.13,18.0,2162.08
1137,67,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,44,822.95,18.0,36209.8
1138,67,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,17,178.35,18.0,3031.95
1139,67,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,35,170.83,18.0,5979.05
1140,67,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,33,176.93,18.0,5838.69
1141,67,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,32,517.68,18.0,16565.76
1142,67,MI Usb Type-C Cable Smartphone (Black),85444220,17,204.43,18.0,3475.31
1143,67,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",85444220,19,88.12,18.0,1674.28
1144,67,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,24,117.93,18.0,2830.32
1145,67,Firestick Remote,84713010,31,1259.14,18.0,39033.34
1146,68,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,41,156.06,18.0,6398.46
1147,68,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),84713010,30,6237.94,18.0,187138.2
1148,68,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),84713010,48,28757.97,18.0,1380382.56
1149,68,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,16,177.73,18.0,2843.68
1150,68,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,27,9842.22,18.0,265739.94
1151,68,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,34,179.16,18.0,6091.44
1152,68,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,37,259.96,18.0,9618.52
1153,68,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 4",85444220,16,162.69,18.0,2603.04
1154,68,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",85444220,15,135.22,18.0,2028.3
1155,68,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,20,330.12,18.0,6602.4
1156,68,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,24,50.19,18.0,1204.56
1157,68,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,28,21645.62,18.0,606077.36
1158,68,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,84713010,22,341.72,18.0,7517.84
1159,68,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,85444220,49,134.7,18.0,6600.3
1160,68,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,32,153.46,18.0,4910.72
1161,69,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,28,11542.16,18.0,323180.48
1162,69,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,50,102.44,18.0,5122.0
